ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920000.BJ,20240102,10.49,10.9,10.3,10.9,10.3,0.6,5.8252,56332.0,60116.068
920000.BJ,20240103,10.89,10.93,10.53,10.7,10.9,-0.2,-1.8349,37950.68,40564.275
920000.BJ,20240104,10.71,10.75,10.22,10.75,10.7,0.05,0.4673,34116.86,35983.309
920000.BJ,20240105,10.72,11.0,9.95,10.11,10.75,-0.64,-5.9535,33254.23,34584.83
920000.BJ,20240108,10.13,10.36,9.7,9.72,10.11,-0.39,-3.8576,25149.34,25239.896
920000.BJ,20240109,9.79,9.89,8.81,9.28,9.72,-0.44,-4.5267,31743.08,29612.892
920000.BJ,20240110,9.21,9.49,9.03,9.34,9.28,0.06,0.6466,21418.08,19879.386
920000.BJ,20240111,9.28,9.43,9.14,9.34,9.34,0.0,0.0,11989.99,11159.077
920000.BJ,20240112,9.33,9.4,8.41,8.43,9.34,-0.91,-9.743,23848.05,20987.899
920000.BJ,20240115,8.42,8.47,8.01,8.09,8.43,-0.34,-4.0332,13744.53,11270.015
920000.BJ,20240116,8.09,8.75,7.78,8.62,8.09,0.53,6.5513,24782.38,20655.091
920000.BJ,20240117,8.59,9.04,8.46,8.51,8.62,-0.11,-1.2761,23637.96,20680.709
920000.BJ,20240118,8.5,8.95,8.22,8.92,8.51,0.41,4.8179,24443.59,21263.634
920000.BJ,20240119,8.79,9.38,8.79,9.31,8.92,0.39,4.3722,26488.39,24330.723
920000.BJ,20240122,9.19,9.39,8.63,8.82,9.31,-0.49,-5.2632,24333.28,22094.744
920000.BJ,20240123,8.66,9.1,8.66,8.96,8.82,0.14,1.5873,12671.7,11286.614
920000.BJ,20240124,9.16,9.45,8.91,9.29,8.96,0.33,3.683,32219.1,29646.771
920000.BJ,20240125,9.22,9.35,8.81,9.01,9.29,-0.28,-3.014,27789.92,25284.15
920000.BJ,20240126,8.94,9.28,8.84,8.86,9.01,-0.15,-1.6648,14326.04,13024.26
920000.BJ,20240129,9.0,9.0,8.02,8.11,8.86,-0.75,-8.465,18796.64,15779.952
